61;Шахты;Ростовская Область
62;Касимов;Рязанская Область
62;Кораблино;Рязанская Область
62;Михайлов;Рязанская Область
62;Новомичуринск;Рязанская Область
62;Рыбное;Рязанская Область
62;Ряжск;Рязанская Область
62;Рязань;Рязанская Область
62;Сасово;Рязанская Область
62;Скопин;Рязанская Область
62;Спас-Клепики;Рязанская Область
62;Спасск-Рязанский;Рязанская Область
62;Шацк;Рязанская Область
63;Жигулевск;Самарская Область
63;Кинель;Самарская Область
63;Нефтегорск;Самарская Область
63;Новокуйбышевск;Самарская Область
63;Октябрьск;Самарская Область
63;Отрадный;Самарская Область
63;Похвистнево;Самарская Область
63;Самара;Самарская Область
63;Сызрань;Самарская Область
63;Тольятти;Самарская Область
63;Чапаевск;Самарская Область
64;Аркадак;Саратовская Область
64;Аткарск;Саратовская Область
64;Балаково;Саратовская Область
64;Балашов;Саратовская Область
64;Вольск;Саратовская Область
64;Вольск-18;Саратовская Область
64;Ершов;Саратовская Область
64;Калининск;Саратовская Область
64;Красноармейск;Саратовская Область
64;Красный Кут;Саратовская Область
64;Маркс;Саратовская Область
64;Новоузенск;Саратовская Область
64;Петровск;Саратовская Область
64;Пугачев;Саратовская Область
64;Ртищево;Саратовская Область
64;Саратов;Саратовская Область
64;Хвалынск;Саратовская Область
64;Шиханы;Саратовская Область
64;Энгельс;Саратовская Область
64;Энгельс-19;Саратовская Область
64;Энгельс-2;Саратовская Область
65;Александровск-Сахалинский;Сахалинская Область
65;Анива;Сахалинская Область
65;Долинск;Сахалинская Область
65;Корсаков;Сахалинская Область
65;Курильск;Сахалинская Область
65;Макаров;Сахалинская Область
65;Невельск;Сахалинская Область
65;Оха;Сахалинская Область
65;Поронайск;Сахалинская Область
65;Северо-Курильск;Сахалинская Область
65;Томари;Сахалинская Область
65;Углегорск;Сахалинская Область
65;Холмск;Сахалинская Область
65;Шахтерск;Сахалинская Область
65;Южно-Сахалинск;Сахалинская Область
66;Алапаевск;Свердловская Область
66;Арамиль;Свердловская Область
66;Артемовский;Свердловская Область
66;Асбест;Свердловская Область
66;Березовский;Свердловская Область
66;Богданович;Свердловская Область
66;Верхний Тагил;Свердловская Область
66;Верхняя Пышма;Свердловская Область
66;Верхняя Салда;Свердловская Область
66;Верхняя Тура;Свердловская Область
66;Верхотурье;Свердловская Область
66;Волчанск;Свердловская Область
66;Дегтярск;Свердловская Область
66;Екатеринбург;Свердловская Область
66;Заречный;Свердловская Область
66;Ивдель;Свердловская Область
66;Ирбит;Свердловская Область
66;Каменск-Уральский;Свердловская Область
66;Камышлов;Свердловская Область
66;Карпинск;Свердловская Область
66;Качканар;Свердловская Область
66;Кировград;Свердловская Область
66;Краснотурьинск;Свердловская Область
66;Красноуральск;Свердловская Область
66;Красноуфимск;Свердловская Область
66;Кушва;Свердловская Область
66;Лесной;Свердловская Область
66;Михайловск;Свердловская Область
66;Невьянск;Свердловская Область
66;Нижние Серги;Свердловская Область
66;Нижние Серги-3;Свердловская Область
66;Нижний Тагил;Свердловская Область
66;Нижняя Салда;Свердловская Область
66;Нижняя Тура;Свердловская Область
66;Новая Ляля;Свердловская Область
66;Новоуральск;Свердловская Область
66;Первоуральск;Свердловская Область
66;Полевской;Свердловская Область
66;Ревда;Свердловская Область
66;Реж;Свердловская Область
66;Североуральск;Свердловская Область
66;Серов;Свердловская Область
66;Среднеуральск;Свердловская Область
66;Сухой Лог;Свердловская Область
66;Сысерть;Свердловская Область
66;Тавда;Свердловская Область
66;Талица;Свердловская Область
66;Туринск;Свердловская Область
67;Велиж;Смоленская Область
67;Вязьма;Смоленская Область
67;Гагарин;Смоленская Область
67;Демидов;Смоленская Область
67;Десногорск;Смоленская Область
67;Дорогобуж;Смоленская Область
67;Духовщина;Смоленская Область
67;Ельня;Смоленская Область
67;Починок;Смоленская Область
67;Рославль;Смоленская Область
67;Рудня;Смоленская Область
67;Сафоново;Смоленская Область
67;Смоленск;Смоленская Область
67;Сычевка;Смоленская Область
67;Ярцево;Смоленская Область
68;Жердевка;Тамбовская Область
68;Кирсанов;Тамбовская Область
68;Котовск;Тамбовская Область
68;Мичуринск;Тамбовская Область
68;Моршанск;Тамбовская Область
68;Рассказово;Тамбовская Область
68;Тамбов;Тамбовская Область
68;Уварово;Тамбовская Область
69;Андреаполь;Тверская Область
69;Бежецк;Тверская Область
69;Белый;Тверская Область
69;Бологое;Тверская Область
69;Весьегонск;Тверская Область
69;Вышний Волочек;Тверская Область
69;Западная Двина;Тверская Область
69;Зубцов;Тверская Область
69;Калязин;Тверская Область
69;Кашин;Тверская Область
69;Кимры;Тверская Область
69;Конаково;Тверская Область
69;Красный Холм;Тверская Область
69;Кувшиново;Тверская Область
69;Лихославль;Тверская Область
69;Нелидово;Тверская Область
69;Осташков;Тверская Область
69;Ржев;Тверская Область
69;Старица;Тверская Область
69;Тверь;Тверская Область
69;Торжок;Тверская Область
69;Торопец;Тверская Область
69;Удомля;Тверская Область
70;Асино;Томская Область
70;Кедровый;Томская Область
70;Колпашево;Томская Область
70;Северск;Томская Область
70;Стрежевой;Томская Область
70;Томск;Томская Область
71;Алексин;Тульская Область
71;Белев;Тульская Область
71;Богородицк;Тульская Область
71;Болохово;Тульская Область
71;Венев;Тульская Область
71;Донской;Тульская Область
71;Ефремов;Тульская Область
71;Кимовск;Тульская Область
71;Киреевск;Тульская Область
71;Липки;Тульская Область
71;Новомосковск;Тульская Область
71;Плавск;Тульская Область
71;Советск;Тульская Область
71;Суворов;Тульская Область
71;Тула;Тульская Область
71;Узловая;Тульская Область
71;Чекалин;Тульская Область
71;Щекино;Тульская Область
71;Ясногорск;Тульская Область
72;Заводоуковск;Тюменская Область
72;Ишим;Тюменская Область
72;Тобольск;Тюменская Область
72;Тюмень;Тюменская Область
72;Ялуторовск;Тюменская Область
73;Барыш;Ульяновская Область
73;Димитровград;Ульяновская Область
73;Инза;Ульяновская Область
73;Новоульяновск;Ульяновская Область
73;Сенгилей;Ульяновская Область
73;Ульяновск;Ульяновская Область
74;Аша;Челябинская Область
74;Бакал;Челябинская Область
74;Верхнеуральск;Челябинская Область
74;Верхний Уфалей;Челябинская Область
74;Еманжелинск;Челябинская Область
74;Златоуст;Челябинская Область
74;Карабаш;Челябинская Область
74;Карталы;Челябинская Область
74;Касли;Челябинская Область
74;Катав-Ивановск;Челябинская Область
74;Копейск;Челябинская Область
74;Коркино;Челябинская Область
74;Куса;Челябинская Область
74;Кыштым;Челябинская Область
74;Магнитогорск;Челябинская Область
74;Миасс;Челябинская Область
74;Миньяр;Челябинская Область
74;Нязепетровск;Челябинская Область
74;Озерск;Челябинская Область
74;Пласт;Челябинская Область
74;Сатка;Челябинская Область
74;Сим;Челябинская Область
74;Снежинск;Челябинская Область
74;Трехгорный;Челябинская Область
74;Трехгорный-1;Челябинская Область
74;Троицк;Челябинская Область
74;Усть-Катав;Челябинская Область
74;Чебаркуль;Челябинская Область
74;Челябинск;Челябинская Область
74;Южноуральск;Челябинская Область
74;Юрюзань;Челябинская Область
75;Балей;Забайкальский Край
75;Борзя;Забайкальский Край
75;Краснокаменск;Забайкальский Край
75;Могоча;Забайкальский Край
75;Нерчинск;Забайкальский Край
75;Петровск-Забайкальский;Забайкальский Край
75;Сретенск;Забайкальский Край
75;Хилок;Забайкальский Край
75;Чита;Забайкальский Край
75;Шилка;Забайкальский Край
76;Гаврилов-Ям;Ярославская Область
76;Данилов;Ярославская Область
76;Любим;Ярославская Область
76;Мышкин;Ярославская Область
76;Переславль-Залесский;Ярославская Область
76;Пошехонье;Ярославская Область
76;Ростов;Ярославская Область
76;Рыбинск;Ярославская Область
76;Тутаев;Ярославская Область
76;Углич;Ярославская Область
76;Ярославль;Ярославская Область
77;Зеленоград;Москва Город
77;Москва;Москва Город
77;Московский;Москва Город
77;Московский;Москва Город
77;Троицк;Москва Город
77;Щербинка;Москва Город
78;Зеленогорск;Санкт-Петербург Город
78;Колпино;Санкт-Петербург Город
78;Красное Село;Санкт-Петербург Город
78;Кронштадт;Санкт-Петербург Город
78;Ломоносов;Санкт-Петербург Город
78;Павловск;Санкт-Петербург Город
78;Петергоф;Санкт-Петербург Город
78;Пушкин;Санкт-Петербург Город
78;Санкт-Петербург;Санкт-Петербург Город
78;Сестрорецк;Санкт-Петербург Город
79;Биробиджан;Еврейская Автономная область
79;Облучье;Еврейская Автономная область
83;Нарьян-Мар;Ненецкий Автономный округ
86;Белоярский;Ханты-Мансийский Автономный округ - Югра Автономный округ
86;Когалым;Ханты-Мансийский Автономный округ - Югра Автономный округ
86;Лангепас;Ханты-Мансийский Автономный округ - Югра Автономный округ
86;Лянтор;Ханты-Мансийский Автономный округ - Югра Автономный округ
86;Мегион;Ханты-Мансийский Автономный округ - Югра Автономный округ
86;Нефтеюганск;Ханты-Мансийский Автономный округ - Югра Автономный округ
86;Нижневартовск;Ханты-Мансийский Автономный округ - Югра Автономный округ
86;Нягань;Ханты-Мансийский Автономный округ - Югра Автономный округ
86;Покачи;Ханты-Мансийский Автономный округ - Югра Автономный округ
86;Пыть-Ях;Ханты-Мансийский Автономный округ - Югра Автономный округ
86;Радужный;Ханты-Мансийский Автономный округ - Югра Автономный округ
86;Советский;Ханты-Мансийский Автономный округ - Югра Автономный округ
86;Сургут;Ханты-Мансийский Автономный округ - Югра Автономный округ
86;Урай;Ханты-Мансийский Автономный округ - Югра Автономный округ
86;Ханты-Мансийск;Ханты-Мансийский Автономный округ - Югра Автономный округ
86;Югорск;Ханты-Мансийский Автономный округ - Югра Автономный округ
87;Анадырь;Чукотский Автономный округ
87;Билибино;Чукотский Автономный округ
87;Певек;Чукотский Автономный округ
89;Губкинский;Ямало-Ненецкий Автономный округ
89;Лабытнанги;Ямало-Ненецкий Автономный округ
89;Муравленко;Ямало-Ненецкий Автономный округ
89;Надым;Ямало-Ненецкий Автономный округ
89;Новый Уренгой;Ямало-Ненецкий Автономный округ
89;Ноябрьск;Ямало-Ненецкий Автономный округ
89;Салехард;Ямало-Ненецкий Автономный округ
89;Тарко-Сале;Ямало-Ненецкий Автономный округ
91;Алупка;Крым Республика
91;Алушта;Крым Республика
91;Армянск;Крым Республика
91;Армянськ;Крым Республика
91;Бахчисарай;Крым Республика
91;Белогорск;Крым Республика
91;Джанкой;Крым Республика
91;Джанкой;Крым Республика
91;Евпатория;Крым Республика
91;Керчь;Крым Республика
91;Красноперекопск;Крым Республика
91;Красноперекопск;Крым Республика
91;Подгорное;Крым Республика
91;Саки;Крым Республика
91;Саки;Крым Республика
91;Симферополь;Крым Республика
91;Старый крым;Крым Республика
91;Судак;Крым Республика
91;Феодосия;Крым Республика
91;Щелкино;Крым Республика
91;Ялта;Крым Республика
92;Инкерман;Севастополь Город
92;Севастополь;Севастополь Город
